dates,satname,nzd0347-0000,nzd0347-0001,nzd0347-0002,nzd0347-0003,nzd0347-0004,nzd0347-0005,nzd0347-0006,nzd0347-0007,nzd0347-0008,nzd0347-0009,nzd0347-0010,nzd0347-0011,nzd0347-0012,nzd0347-0013,nzd0347-0014,nzd0347-0015,nzd0347-0016,nzd0347-0017,nzd0347-0018,nzd0347-0019,nzd0347-0020,nzd0347-0021,nzd0347-0022,nzd0347-0023,nzd0347-0024,nzd0347-0025,nzd0347-0026,nzd0347-0027,nzd0347-0028,nzd0347-0029,nzd0347-0030,nzd0347-0031,nzd0347-0032,nzd0347-0033,nzd0347-0034,nzd0347-0035,nzd0347-0036,nzd0347-0037,nzd0347-0038,nzd0347-0039,nzd0347-0040,nzd0347-0041,nzd0347-0042,nzd0347-0043,nzd0347-0044,nzd0347-0045,nzd0347-0046,nzd0347-0047,nzd0347-0048,nzd0347-0049,nzd0347-0050,nzd0347-0051,nzd0347-0052,nzd0347-0053,nzd0347-0054,nzd0347-0055,nzd0347-0056,nzd0347-0057,nzd0347-0058,nzd0347-0059,nzd0347-0060,nzd0347-0061,nzd0347-0062,nzd0347-0063,nzd0347-0064,nzd0347-0065,nzd0347-0066,nzd0347-0067,nzd0347-0068,nzd0347-0069,nzd0347-0070
2024-05-04 22:00:22.085000,L8,391.47,375.43,371.99,375.01,380.68,383.99,373.90,377.03,392.53,384.91,392.52,399.79,390.71,387.50,379.24,363.32,364.75,380.51,391.41,398.88,406.65,409.39,408.37,415.33,413.97,417.65,409.33,406.73,403.92,400.40,402.22,418.61,391.60,385.05,394.30,300.77,327.99,395.73,394.18,405.49,398.38,394.46,392.57,397.91,390.00,382.68,386.34,383.21,387.88,384.67,402.52,398.91,394.18,405.51,392.04,385.16,386.10,393.41,397.15,404.66,400.64,419.24,414.25,407.05,410.13,407.00,398.14,395.68,391.32,387.56,392.84
2024-05-28 22:00:24.522000,L9,,,,,219.12,212.66,200.96,193.69,183.69,,,,,,,209.16,243.07,256.18,263.22,294.26,301.35,285.96,,228.78,239.70,249.72,276.73,303.95,312.78,313.45,310.13,313.52,254.79,260.87,284.05,206.07,,343.27,329.00,339.65,334.22,300.77,232.39,309.02,322.41,302.52,313.39,284.48,142.67,,295.27,257.77,245.11,337.44,336.01,333.99,309.34,340.16,331.46,353.99,352.11,340.69,348.83,369.18,372.01,363.62,346.47,352.21,344.79,338.47,356.68
2024-06-21 22:00:17.143000,L8,388.35,377.63,365.34,372.13,380.07,373.89,370.43,370.34,373.32,375.72,370.94,373.09,362.41,374.61,366.93,347.03,340.76,372.88,384.25,384.27,388.61,403.44,409.17,415.65,406.95,425.83,404.81,400.85,398.83,390.95,399.26,409.68,383.53,380.08,388.18,366.54,376.03,394.45,397.57,407.00,406.46,403.60,397.15,396.74,390.45,392.30,385.17,388.73,381.24,390.37,412.07,402.93,394.95,397.60,396.91,394.98,392.96,395.28,397.57,405.36,412.34,407.91,399.92,408.15,409.87,413.63,398.88,393.07,396.90,387.68,393.35
2024-07-07 22:00:25.142000,L8,377.92,368.00,357.41,361.44,368.72,366.84,352.18,355.60,367.68,364.94,359.80,359.06,343.03,355.47,316.67,319.39,300.61,274.53,270.64,310.47,314.96,308.14,298.40,332.61,321.70,330.70,345.46,347.40,347.60,354.50,375.52,378.26,355.19,363.51,355.95,286.68,253.84,369.68,359.52,396.57,316.81,269.39,277.89,229.31,,,198.66,224.53,348.51,325.82,386.28,366.04,298.20,,303.56,316.22,374.51,381.46,385.97,378.88,270.23,267.40,227.12,,,,,,391.41,386.14,339.37
2024-07-23 22:00:39.758000,L8,373.15,353.73,351.77,360.67,368.32,355.77,363.59,364.57,371.36,370.32,366.42,368.60,367.46,374.88,373.58,353.74,337.04,364.15,378.65,381.34,389.34,404.60,406.35,405.52,412.37,424.49,404.42,390.52,388.24,380.44,389.22,401.84,396.97,391.27,392.07,306.95,369.06,389.42,384.33,396.27,399.40,393.27,383.71,382.96,382.69,382.38,394.50,382.27,378.24,383.74,405.11,399.95,398.15,400.23,400.70,390.94,386.79,402.34,399.26,397.93,397.96,395.08,386.42,393.38,399.84,407.40,396.34,382.37,380.53,385.52,384.57
2024-07-31 22:00:32.713000,L9,,,,,241.88,201.90,253.29,254.29,271.13,231.74,238.27,331.03,332.39,333.63,315.03,318.59,310.95,330.90,354.23,371.08,362.13,352.87,371.82,383.58,391.63,404.20,381.80,395.33,385.48,386.53,387.07,390.72,362.62,361.80,357.69,284.52,168.08,364.61,360.18,385.65,384.95,373.88,349.52,163.41,237.48,251.03,241.56,264.02,288.08,,,,,,,,,,,,,,,,,,,,,,
2024-09-09 22:00:56.721000,L8,462.12,515.95,496.49,474.14,487.86,478.67,474.24,445.93,412.61,413.42,414.09,408.49,430.72,486.10,460.76,448.07,429.84,441.13,447.30,445.76,444.87,454.21,469.17,464.77,462.50,466.86,461.82,449.59,431.80,409.61,408.00,422.70,445.10,469.84,449.45,439.73,446.62,449.35,441.63,447.77,437.18,505.13,495.65,471.44,460.89,468.44,445.60,439.46,429.18,434.71,416.86,423.17,417.07,445.11,438.08,429.71,433.69,449.17,463.47,451.85,450.12,444.45,434.79,411.60,428.54,423.37,407.28,394.95,392.81,392.24,395.72
2024-09-17 22:00:52.686000,L9,410.82,390.74,386.08,380.65,390.51,382.67,372.26,375.52,375.68,380.76,387.37,384.77,373.12,387.20,379.10,370.62,365.06,374.75,386.76,400.00,408.18,404.17,409.61,415.74,414.05,426.70,410.36,404.26,401.37,397.86,399.28,412.57,399.45,375.64,387.70,307.81,349.93,390.52,387.26,403.11,397.32,404.91,408.53,394.15,400.99,393.12,395.79,393.33,386.75,390.20,402.95,405.49,399.37,402.47,396.05,392.93,390.70,402.62,397.95,399.13,416.48,409.80,400.72,401.45,414.98,412.68,402.18,393.82,391.00,389.93,393.91
2024-10-11 22:01:02.888000,L8,461.91,503.03,499.48,486.79,460.40,446.08,415.24,418.59,449.75,471.39,461.56,429.32,436.65,433.00,455.09,442.97,440.36,474.41,459.31,439.78,460.68,468.04,466.96,465.57,469.25,471.57,463.08,436.06,447.44,435.97,436.01,451.13,461.34,457.71,449.82,448.65,456.15,500.81,534.22,514.07,505.05,448.28,449.30,426.91,402.60,430.40,430.24,441.03,441.22,468.24,438.18,439.07,430.04,444.17,439.69,431.42,409.49,446.20,442.33,443.39,422.18,414.05,425.45,407.78,422.42,445.16,412.92,401.77,397.65,394.07,400.30
2024-10-19 22:01:10.603000,L9,,415.40,435.32,437.44,438.45,501.78,481.72,477.30,471.55,487.02,403.30,400.00,395.26,407.22,425.37,454.24,467.00,468.56,478.55,472.15,460.73,423.32,425.25,476.47,498.79,521.31,443.13,427.21,440.39,429.17,422.60,432.24,423.70,419.32,415.87,418.89,417.81,408.30,445.03,505.71,476.26,463.54,476.80,404.18,405.61,405.37,400.24,401.25,406.47,406.40,507.83,417.38,413.86,423.13,460.40,413.62,436.09,427.65,492.52,453.14,421.63,413.74,408.92,410.80,413.56,422.02,406.71,395.98,395.21,395.72,396.86
2024-12-06 22:01:11.835000,L9,437.68,406.38,489.12,497.01,463.74,452.23,393.82,417.42,408.54,425.86,440.20,442.61,438.87,425.69,405.58,372.96,372.53,481.56,422.65,494.19,457.93,457.05,464.62,461.16,422.29,455.27,462.32,455.11,453.05,438.98,437.00,451.20,446.06,458.67,398.20,395.27,398.56,399.98,444.94,435.60,444.46,420.21,397.61,399.47,389.89,386.81,408.47,409.07,426.97,387.39,431.24,396.73,428.54,410.04,405.15,397.15,399.70,407.90,429.67,419.89,403.47,401.35,399.68,401.45,404.19,412.70,394.47,385.92,388.79,389.38,389.25
2024-12-14 22:01:03.523000,L8,395.92,386.05,372.19,374.91,356.43,343.18,367.32,364.23,350.98,358.02,346.39,346.10,348.66,361.26,325.61,326.15,316.88,341.07,344.99,355.03,361.62,375.67,373.22,376.39,379.37,389.80,374.79,371.13,367.24,364.83,374.99,380.88,355.86,354.96,352.31,276.24,327.20,366.25,357.46,390.79,380.81,372.79,368.88,360.45,360.50,357.05,360.60,361.69,358.61,365.58,378.30,378.54,374.26,373.86,371.11,361.02,367.28,370.82,366.38,373.52,377.53,382.79,375.09,392.74,390.33,389.48,372.24,373.12,372.88,366.20,374.22
2024-12-22 22:01:14.089000,L9,383.09,373.22,357.08,361.82,349.43,351.25,331.52,356.15,350.76,354.39,347.91,349.79,359.43,354.28,327.43,329.33,324.30,336.26,348.93,373.11,356.65,391.22,388.10,393.53,385.77,404.23,381.77,374.46,373.51,376.77,384.04,386.44,356.07,349.46,346.25,274.64,349.51,375.47,360.12,398.93,385.83,392.24,370.35,362.93,362.15,375.50,365.01,356.58,358.07,368.10,381.88,380.78,383.12,380.89,386.89,388.57,376.10,385.01,381.77,379.64,392.98,383.14,375.38,,,,,,,,
2025-02-08 22:01:11.503000,L9,410.60,400.86,385.67,387.81,391.01,391.38,379.58,375.46,388.35,397.18,386.38,384.38,383.68,403.14,382.26,373.40,377.59,391.85,392.75,399.27,410.96,422.20,428.83,427.17,426.60,427.89,406.80,403.19,403.35,391.47,399.09,414.41,408.24,404.43,399.41,407.83,410.30,413.37,404.23,409.03,395.47,405.30,395.90,403.79,390.87,389.36,397.12,390.40,388.57,383.39,409.20,401.51,397.83,405.94,409.73,402.40,395.08,408.13,401.77,404.92,405.68,401.58,398.36,403.92,411.42,411.76,398.38,383.79,383.15,384.77,390.15
2025-02-24 22:01:09.577000,L9,371.80,367.47,341.73,347.64,355.31,341.27,339.70,346.74,348.55,351.00,345.69,348.01,344.74,355.25,323.24,328.43,318.59,337.18,346.42,354.35,355.22,373.29,372.18,374.39,375.60,387.70,370.27,371.95,367.39,364.98,376.32,380.18,356.24,357.27,355.49,281.14,181.38,368.37,355.38,377.14,377.41,372.85,366.90,359.39,360.19,356.18,357.48,361.02,358.57,366.96,379.00,378.18,375.36,374.51,371.34,363.13,366.24,372.62,368.90,376.41,379.16,381.34,372.74,382.81,389.45,388.24,374.22,371.49,368.07,366.95,373.06
2025-04-13 22:00:55.593000,L9,345.35,334.14,304.56,318.19,318.27,315.35,312.71,321.32,308.84,295.79,274.64,330.52,326.48,329.34,305.95,298.07,294.99,306.48,316.16,317.52,321.60,325.04,348.60,342.59,336.84,358.81,353.76,348.43,339.41,348.45,361.52,358.60,333.89,331.48,201.97,,,346.28,328.45,343.01,339.96,315.51,331.00,321.96,324.46,305.34,320.34,307.31,,,336.06,288.37,315.84,336.37,205.53,322.95,308.19,327.33,,,,,,,355.89,346.82,339.86,324.67,,,
2025-05-07 22:00:25.736000,L8,,,,,,,,,,,497.99,487.48,474.08,490.10,483.44,486.11,457.40,473.85,468.54,453.41,453.62,493.23,505.96,,,517.68,522.26,459.26,466.55,457.92,432.44,444.36,456.50,470.91,437.72,448.26,504.93,497.82,456.64,491.78,504.80,495.27,435.43,427.16,429.27,430.93,437.32,432.38,429.58,447.47,492.49,451.15,433.96,500.36,491.25,464.81,459.05,488.12,483.46,454.41,437.41,447.69,429.41,430.28,438.54,,447.17,442.84,457.17,424.43,
2025-05-15 22:00:35.423000,L9,448.46,444.48,485.81,526.98,,,,,,511.84,446.77,484.90,514.26,473.92,504.60,487.60,464.45,472.13,458.89,481.17,445.07,461.37,513.39,497.45,499.19,503.64,519.95,446.87,439.77,440.76,425.38,449.45,445.49,458.99,454.42,452.46,462.13,458.04,464.09,506.12,476.61,450.82,446.44,443.13,472.84,426.78,430.38,427.97,425.56,435.07,472.51,432.38,445.18,449.59,444.22,436.97,447.02,461.09,467.50,460.00,448.77,436.40,432.43,429.46,450.06,434.20,429.65,493.37,439.01,437.12,413.39
2025-05-23 22:00:30.927000,L8,396.43,394.26,394.82,391.39,385.61,381.07,385.09,396.62,411.11,412.87,405.02,393.17,385.71,391.77,385.07,374.05,380.76,396.26,512.42,509.53,518.75,414.50,414.33,419.12,419.00,429.83,411.71,404.80,403.73,398.63,400.86,413.70,418.70,409.13,408.61,408.81,410.77,410.33,405.90,410.72,412.08,415.50,400.60,399.21,395.49,391.71,392.32,398.95,394.22,383.78,404.24,407.53,400.49,402.62,399.22,399.83,397.73,420.74,409.62,421.31,409.62,408.45,400.11,400.89,412.32,415.37,401.96,393.02,392.84,389.98,395.62
2025-07-18 22:00:52.463000,L9,384.36,383.13,469.03,478.49,522.71,508.05,510.01,512.85,516.51,375.00,374.55,375.55,375.24,381.32,365.03,357.26,363.79,362.21,376.02,382.97,394.20,396.47,397.64,406.19,403.38,406.80,398.34,389.25,394.65,385.33,385.58,406.62,397.14,394.21,391.79,397.30,395.76,386.89,388.41,398.23,396.65,390.18,403.50,387.21,378.19,450.27,452.90,440.34,382.15,384.31,401.30,395.44,388.54,394.56,385.70,382.17,375.05,384.25,395.83,389.37,394.99,394.58,396.84,394.62,401.24,406.57,389.07,385.54,378.91,375.87,379.05
2025-07-26 22:00:56.360000,L8,394.04,387.84,370.03,370.81,381.14,372.94,368.77,372.04,382.20,379.71,374.44,376.34,378.07,396.89,376.86,358.98,343.97,371.30,379.04,384.56,394.07,404.88,405.80,410.84,411.28,412.25,405.83,401.62,400.05,392.02,389.45,405.29,370.90,404.07,403.94,409.59,393.73,396.96,396.96,398.15,396.75,405.93,401.10,412.09,400.12,378.99,379.43,387.35,384.65,389.39,401.12,396.98,396.16,394.94,391.89,396.81,386.42,389.80,407.44,397.06,403.74,400.79,401.70,396.20,406.78,407.94,394.55,384.18,382.27,377.99,386.06
2025-11-07 22:01:25.689000,L9,377.74,381.45,337.21,354.00,348.73,334.79,330.21,344.17,345.91,351.50,345.12,347.49,344.86,355.54,322.10,322.88,315.38,336.18,344.29,352.10,356.95,367.74,371.59,371.51,374.46,388.18,371.46,367.01,367.26,364.52,381.73,384.92,355.79,353.37,352.45,275.89,177.73,362.25,355.85,375.92,374.46,371.96,366.71,359.35,360.25,356.08,360.71,372.27,359.55,363.60,380.30,378.17,375.06,375.83,370.07,363.66,366.19,371.97,368.32,376.25,380.38,377.44,370.41,391.78,222.44,270.99,291.24,370.67,367.17,369.53,375.12
