dates,nzd0212-0000,nzd0212-0001,nzd0212-0002,nzd0212-0003,nzd0212-0004,nzd0212-0005,nzd0212-0006,nzd0212-0007,nzd0212-0008,nzd0212-0014,nzd0212-0015,nzd0212-0016,nzd0212-0017,nzd0212-0018,nzd0212-0019,nzd0212-0020,nzd0212-0021,nzd0212-0022,nzd0212-0023,nzd0212-0024,nzd0212-0025,nzd0212-0026,nzd0212-0027,nzd0212-0028,nzd0212-0029,nzd0212-0030,nzd0212-0031,nzd0212-0032,nzd0212-0033,nzd0212-0034,nzd0212-0035,nzd0212-0036,nzd0212-0037,nzd0212-0042,nzd0212-0043,nzd0212-0044,nzd0212-0045,nzd0212-0046,nzd0212-0047,nzd0212-0048,nzd0212-0049,nzd0212-0050,nzd0212-0051,nzd0212-0052,nzd0212-0053,nzd0212-0054,nzd0212-0055,nzd0212-0056,nzd0212-0057,nzd0212-0058,nzd0212-0059,nzd0212-0060,nzd0212-0061,nzd0212-0062,nzd0212-0009,nzd0212-0010,nzd0212-0011,nzd0212-0012,nzd0212-0013,nzd0212-0038,nzd0212-0039,nzd0212-0040,nzd0212-0041,satname
2024-01-20 22:06:07+00:00,339.37333333333333,335.9866666666667,304.54,309.8283333333333,260.7733333333333,217.59666666666666,231.445,,,298.835,331.93,346.28999999999996,356.32166666666666,340.575,346.142,369.895,333.41333333333336,332.44666666666666,349.78000000000003,337.93285714285713,341.53,335.928,325.1644444444444,326.84333333333336,328.4477777777778,330.41818181818184,332.34,328.16285714285715,340.1877777777778,292.65857142857146,175.92285714285714,,205.16500000000002,241.53142857142856,255.08800000000002,324.89285714285717,243.8475,262.185,232.33749999999998,229.112,218.16750000000002,209.67,221.08,213.1375,185.2975,213.22000000000003,189.37333333333333,,327.41333333333336,271.33,318.24,315.5566666666667,203.4275,,,,,172.21,304.75,198.59,279.49,185.99,212.648,L8
2024-02-13 22:06:17+00:00,339.5025,336.4325,312.754,318.19,261.102,220.5325,224.71333333333334,,,309.276,344.26800000000003,345.46799999999996,356.32166666666666,350.038,363.83666666666664,369.895,361.485,361.28999999999996,354.21,347.305,350.2366666666667,344.60777777777776,325.1644444444444,326.84333333333336,329.3771428571429,332.2325,340.71428571428567,330.4425,343.67857142857144,293.57,178.18166666666664,,207.57333333333335,246.73833333333334,259.1425,338.9883333333333,247.12666666666667,263.68,232.33749999999998,232.45,218.16750000000002,209.67,213.98666666666668,213.1375,185.2975,204.10000000000002,189.37333333333333,,327.41333333333336,,318.24,315.5566666666667,208.03666666666672,,,,,172.21,304.75,204.91333333333333,279.49,195.692,216.054,L9
2024-02-28 22:12:12+00:00,339.5025,336.4325,312.754,318.19,261.102,220.5325,224.71333333333334,,,309.276,344.26800000000003,345.46799999999996,356.32166666666666,350.038,363.83666666666664,369.895,361.485,361.28999999999996,354.21,347.305,350.2366666666667,344.60777777777776,333.15000000000003,328.0025,329.3771428571429,332.2325,341.0066666666666,333.7811111111111,344.7785714285714,293.674,180.26,,207.57333333333335,246.73833333333334,257.454,342.82,245.57999999999998,244.4333333333333,229.18599999999998,235.42199999999997,217.254,210.375,215.185,217.2,191.908,206.02666666666664,190.94,,327.41333333333336,,318.24,315.5566666666667,208.03666666666672,,,,,172.21,304.75,204.91333333333333,290.395,200.955,219.39249999999998,L8
2024-02-29 22:06:11+00:00,339.328,336.15,312.1133333333334,317.60333333333335,261.4733333333333,222.92,222.0525,,,307.72833333333335,342.47333333333336,344.06166666666667,353.6485714285714,348.535,363.83666666666664,367.21000000000004,358.0133333333333,357.8066666666667,353.4216666666667,346.16285714285715,348.89428571428573,344.031,332.80222222222227,328.50555555555553,330.21125000000006,332.5711111111111,341.5157142857143,334.531,343.67499999999995,293.21999999999997,180.51333333333332,,206.87,249.00428571428571,257.454,341.5783333333334,245.57999999999998,244.4333333333333,229.18599999999998,235.42199999999997,217.254,210.375,215.185,217.2,191.908,206.02666666666664,190.94,,326.8375,310.07,317.395,315.47,208.03666666666672,,,,,172.21,304.75,203.875,260.7133333333333,199.18,220.426,L9
2024-03-15 22:12:01+00:00,339.328,336.15,312.1133333333334,317.60333333333335,261.4733333333333,222.92,236.81800000000004,,,307.72833333333335,342.47333333333336,344.06166666666667,353.6485714285714,348.535,363.83666666666664,367.21000000000004,359.08,358.395,352.71857142857147,345.42,347.545,342.52454545454543,331.207,327.09000000000003,327.8033333333334,329.943,336.585,331.68636363636364,343.67499999999995,293.21999999999997,180.51333333333332,,206.87,249.00428571428571,257.0733333333333,341.5783333333334,245.11999999999998,240.3025,226.80999999999997,233.835,217.04833333333332,209.83,213.63400000000001,214.98666666666668,189.49166666666667,203.915,188.154,243.69,326.8375,273.7,317.395,315.47,214.775,,,,,171.755,301.92,203.875,260.7133333333333,199.18,220.426,L8
2024-04-16 22:11:43+00:00,339.328,336.15,307.7242857142857,317.60333333333335,261.4733333333333,222.92,241.74,,,307.72833333333335,342.4742857142857,344.7257142857143,355.41125,348.535,363.83666666666664,363.5925,354.18600000000004,357.41999999999996,351.31625,344.11888888888893,345.25,340.1166666666667,327.32,324.31454545454545,322.33500000000004,327.23454545454547,330.78333333333336,329.4483333333333,343.67499999999995,293.21999999999997,180.51333333333332,,206.87,249.00428571428571,255.56571428571428,341.5783333333334,245.11999999999998,233.85,222.21714285714285,233.835,215.00428571428571,209.83,213.63400000000001,214.98666666666668,189.49166666666667,203.915,188.154,243.69,326.8375,273.7,317.395,315.47,211.41199999999998,,,,,171.755,291.5025,203.875,260.7133333333333,199.18,220.426,L8
2024-05-03 22:05:38+00:00,336.82,334.5733333333333,307.91375000000005,317.23857142857145,262.78000000000003,223.9416666666667,240.54,,,304.1171428571429,337.73,344.7257142857143,352.3885714285714,348.535,363.83666666666664,363.5925,354.18600000000004,357.41999999999996,351.65857142857146,340.9322222222222,345.25,341.0981818181818,328.10499999999996,322.54,320.206,327.7354545454545,329.44899999999996,332.15166666666664,343.02111111111105,292.59142857142854,180.51333333333332,,206.87,256.89666666666665,256.6383333333334,341.5783333333334,245.075,242.67166666666665,234.1285714285714,234.82399999999998,214.95166666666668,211.83750000000003,214.7975,218.27800000000002,192.91400000000002,203.915,188.154,243.69,326.8375,266.1166666666667,309.0,315.47,211.42,,,,,171.755,287.40333333333336,203.875,260.7133333333333,199.18,220.426,L9
2024-05-10 22:11:48+00:00,336.82,334.5733333333333,310.9857142857143,317.55333333333334,267.00333333333333,223.9416666666667,240.54,,,302.98833333333334,337.0414285714286,344.57666666666665,349.294,348.038,363.83666666666664,363.5925,354.18600000000004,357.41999999999996,350.84600000000006,338.67857142857144,344.93142857142857,341.71777777777777,327.64,321.7266666666667,321.00777777777773,329.201,329.31,335.93545454545455,343.11333333333334,292.0316666666667,180.92399999999998,,206.87,267.98,257.572,342.55800000000005,245.64999999999998,242.67166666666665,235.98666666666668,235.87,215.24,214.21333333333337,217.9425,218.32199999999997,195.27399999999997,205.402,189.48,243.69,328.0233333333333,266.1166666666667,307.2175,315.34000000000003,203.6975,,,,,171.3,278.255,203.875,260.7133333333333,204.555,221.7625,L9
2024-05-11 22:05:15+00:00,334.82,333.6657142857143,307.46375,316.25857142857143,268.4642857142857,222.24,237.97500000000002,,,298.4428571428571,332.74875,344.57666666666665,349.294,348.038,363.83666666666664,363.5925,354.18600000000004,357.41999999999996,350.84600000000006,334.96000000000004,344.93142857142857,341.71777777777777,327.64,321.7266666666667,321.00777777777773,329.201,329.31,335.93545454545455,346.791,291.2685714285714,180.55499999999998,,206.87,266.5057142857143,257.572,342.55800000000005,245.64999999999998,248.44571428571427,244.67000000000002,235.87,215.24,214.21333333333337,217.9425,218.32199999999997,195.27399999999997,205.402,189.48,243.69,328.0233333333333,261.475,307.2175,315.34000000000003,211.43200000000002,,,,,171.3,278.255,203.875,260.7133333333333,199.244,220.32600000000002,L8
2024-06-20 22:05:06+00:00,334.06666666666666,333.1083333333333,306.3471428571429,317.44,269.55,224.52,237.97500000000002,,,296.48333333333335,331.44571428571425,344.742,350.9275,348.9425,366.295,363.5925,354.18600000000004,357.41999999999996,349.2900000000001,326.6225,344.38166666666666,338.71999999999997,323.6683333333333,320.15999999999997,321.05125,327.4175,328.0625,337.88599999999997,347.1611111111111,290.72166666666664,181.262,,209.6833333333333,264.6471428571429,253.99750000000003,343.63500000000005,242.10999999999996,247.755,241.98666666666668,233.64333333333335,213.725,221.07500000000002,217.9425,218.602,198.03499999999997,204.95999999999998,190.65666666666667,255.225,326.39,257.67600000000004,302.39000000000004,316.15000000000003,215.23000000000002,,,,,171.3,278.255,207.93666666666664,260.7133333333333,195.724,221.73000000000002,L9
2024-08-06 22:11:45+00:00,331.405,334.078,299.16400000000004,314.46,269.65500000000003,225.72250000000003,240.15166666666667,,,289.59,324.73999999999995,342.64000000000004,352.68,342.55499999999995,,357.28999999999996,352.0625,356.60499999999996,346.4933333333334,323.64285714285717,338.2025,330.745,311.77333333333326,308.50249999999994,309.3059999999999,317.136,318.026,335.52875,347.45142857142855,290.29,181.43666666666664,,208.575,262.22200000000004,249.44,337.5000000000001,242.10999999999996,247.50199999999995,245.03599999999997,236.60500000000002,206.2975,220.60000000000002,216.23,219.66750000000002,196.2166666666666,206.91249999999997,186.325,255.225,325.11,257.67600000000004,295.14,315.21,209.27166666666668,,,,,171.3,269.95,209.16,251.325,190.14249999999998,220.76250000000002,L8
2024-08-31 22:05:51+00:00,323.5499999999999,332.5333333333333,292.92,308.56,270.1233333333334,211.25,247.67800000000003,,,283.45,318.0675,348.71,367.75,,,352.74,348.44500000000005,356.84,345.0000000000001,319.065,332.495,320.5450000000001,302.6499999999999,300.4933333333333,302.61999999999995,315.68199999999996,311.39000000000004,328.885,351.01599999999996,290.03999999999996,181.765,,,258.90250000000003,249.01999999999998,369.61,243.28,251.45499999999998,252.14999999999998,225.9,203.86333333333334,224.65500000000003,214.95499999999998,215.07333333333335,185.14999999999998,205.92333333333332,177.01,255.225,326.63,244.57750000000004,275.42,,209.27166666666668,,,,,171.3,269.95,,,174.76,215.91666666666666,L8
2024-10-09 22:12:09+00:00,323.5499999999999,332.5333333333333,292.92,308.56,270.1233333333334,211.25,235.62750000000003,,,283.45,318.0675,348.71,367.75,,,352.74,334.61,353.52,341.5,314.83399999999995,336.855,338.87,288.45,293.56499999999994,300.6466666666666,318.03,313.1975,333.84166666666664,346.3216666666667,290.03999999999996,181.765,241.62,180.24,260.412,262.3066666666667,369.61,290.98,269.1825,271.155,238.69,205.84333333333336,225.515,222.48,220.65000000000003,192.89,210.09499999999997,,266.76,326.63,246.99333333333337,275.42,,204.12800000000001,,,,,,256.79499999999996,217.05,235.49,188.16000000000003,209.98,L8
2024-12-12 22:12:12+00:00,,342.69,298.24,302.14,262.52,192.67,222.8,,,296.73,322.57,,,375.96,,,,367.96,351.53,309.18499999999995,346.82,364.11,,,315.04,317.65999999999997,306.615,330.885,337.4333333333334,294.61,184.82,241.62,180.24,256.3666666666666,267.67,369.61,278.58000000000004,282.315,272.91999999999996,247.74,209.04333333333338,225.515,217.58,221.305,180.93,198.245,182.84,266.76,326.63,242.48,,,198.87,,,,,,253.34,217.05,235.49,191.5466666666667,208.44666666666663,L8
2025-01-06 22:06:06+00:00,337.3,342.69,306.055,308.01,265.445,214.175,211.86,,,303.73,331.82,344.49,343.28,364.1,363.33,,360.2,367.96,353.125,341.445,349.74,353.07500000000005,,,315.04,324.99666666666667,317.7166666666667,333.058,339.3725,291.685,176.425,241.62,190.85000000000002,262.09,267.67,352.265,278.58000000000004,282.315,272.91999999999996,247.74,209.04333333333338,209.37,217.58,204.96,180.93,187.65,182.84,,325.02,,,311.89,189.36,,,,,,253.34,202.51,235.49,199.19333333333336,209.38333333333333,L8
2025-01-13 22:12:18+00:00,337.3,342.69,306.055,308.01,265.445,214.175,211.86,,,303.73,331.82,344.49,343.28,364.1,363.33,,360.2,367.96,353.125,341.445,349.74,347.4766666666667,,328.24,330.08000000000004,324.99666666666667,330.545,334.1983333333333,338.052,302.91333333333336,176.425,250.76500000000001,190.85000000000002,263.5025,268.27750000000003,352.265,271.1666666666667,270.27666666666664,264.1566666666666,247.23333333333335,218.05500000000004,227.09,219.76,206.41500000000002,189.97500000000002,193.31,192.86,227.91,289.3666666666667,191.41,196.98,311.89,189.36,,,,,,253.34,202.51,237.10500000000002,209.1525,213.6925,L8
2025-01-21 22:12:25+00:00,337.3,342.69,306.055,308.01,265.445,214.175,211.86,,,303.73,331.82,344.49,343.28,364.1,363.33,,360.2,367.96,353.125,341.445,349.74,347.4766666666667,,328.24,330.08000000000004,324.99666666666667,330.545,334.1983333333333,338.052,302.91333333333336,176.425,250.76500000000001,190.85000000000002,254.454,265.68,352.265,265.4375,260.3425,253.22499999999997,241.66,216.90800000000004,220.4766666666667,217.07000000000002,204.4766666666667,188.09666666666666,191.9766666666667,189.75666666666666,203.53,289.3666666666667,191.41,196.98,311.89,189.36,,,,,,253.34,202.51,237.10500000000002,209.1525,213.6925,L9
2025-01-30 22:06:08+00:00,338.14,339.14,307.47333333333336,312.06333333333333,269.75333333333333,233.33666666666667,212.81000000000003,,,304.90333333333336,334.01666666666665,354.305,351.73,367.2033333333334,370.80499999999995,,364.37,367.325,357.7866666666667,345.54333333333335,349.8933333333334,345.425,,328.24,330.08000000000004,324.99666666666667,338.898,339.8457142857143,342.2816666666667,302.91333333333336,176.425,281.81333333333333,194.39000000000001,254.454,265.68,354.6566666666667,265.4375,260.3425,253.22499999999997,241.66,216.90800000000004,220.4766666666667,217.07000000000002,204.4766666666667,188.09666666666666,191.9766666666667,189.75666666666666,203.53,289.3666666666667,191.41,196.98,315.935,189.36,,,,,,253.34,200.03333333333333,237.10500000000002,207.494,215.85999999999999,L9
2025-02-14 22:12:12+00:00,338.14,335.59,307.47333333333336,312.06333333333333,269.75333333333333,233.33666666666667,212.81000000000003,,,304.90333333333336,334.01666666666665,354.305,351.73,367.2033333333334,370.80499999999995,,364.37,367.325,357.7866666666667,345.54333333333335,349.8933333333334,345.425,259.3,328.24,312.8233333333333,324.99666666666667,338.898,338.95166666666665,341.12600000000003,302.91333333333336,176.425,281.81333333333333,194.39000000000001,240.89166666666665,265.31800000000004,322.605,259.802,256.964,246.86599999999999,237.97600000000003,219.458,215.2175,212.10500000000002,199.67000000000002,188.09666666666666,191.9766666666667,189.75666666666666,203.53,289.3666666666667,191.41,196.98,315.935,199.24,,,,,,,200.03333333333333,237.10500000000002,207.494,215.85999999999999,L8
2025-02-22 22:12:21+00:00,338.14,335.59,307.47333333333336,312.06333333333333,269.75333333333333,233.33666666666667,212.81000000000003,,,304.90333333333336,334.01666666666665,354.305,351.73,367.2033333333334,370.80499999999995,,364.37,367.325,357.7866666666667,345.54333333333335,349.8933333333334,345.425,259.3,328.24,312.8233333333333,324.99666666666667,338.898,338.95166666666665,341.12600000000003,302.91333333333336,176.425,281.81333333333333,194.39000000000001,236.03428571428572,264.0133333333334,307.92600000000004,256.9216666666667,252.28,241.795,236.39833333333334,218.56333333333336,213.08,210.82,199.53,184.85250000000002,191.9766666666667,189.75666666666666,203.53,289.3666666666667,191.41,196.98,315.935,204.19,,,,,,,200.03333333333333,237.10500000000002,207.494,215.85999999999999,L9
2025-03-10 22:12:16+00:00,338.14,335.59,312.09000000000003,317.02500000000003,273.37,253.67000000000002,207.81500000000003,,,308.99,339.74,354.305,351.73,367.2033333333334,370.80499999999995,,364.37,367.325,356.5575,348.5466666666666,347.0875,342.252,259.3,318.95500000000004,311.8425,317.15333333333336,338.898,339.29200000000003,341.06000000000006,307.065,168.03,281.81333333333333,194.39000000000001,231.11142857142858,262.58285714285716,283.388,255.25571428571428,249.24,238.23999999999998,235.20714285714286,218.56333333333336,213.08,210.82,199.53,200.494,191.02,186.8025,203.53,270.735,191.41,196.98,315.935,205.5,,,,,,,200.03333333333333,237.10500000000002,215.95499999999998,216.14999999999998,L9
2025-04-11 22:12:05+00:00,338.14,335.59,312.09000000000003,317.02500000000003,273.37,253.67000000000002,207.81500000000003,,,308.99,339.74,354.305,351.73,367.2033333333334,370.80499999999995,,364.37,367.325,356.5575,348.5466666666666,347.1766666666667,336.7875,259.3,322.0133333333333,318.094,327.4475,349.754,345.268,349.725,307.065,168.03,301.91,201.46500000000003,225.22166666666666,259.5614285714286,281.9316666666667,251.76714285714283,242.48000000000002,229.45499999999996,238.57999999999998,217.88400000000001,214.00750000000002,210.4766666666667,199.53,205.06833333333336,197.778,186.8025,204.39666666666668,247.04666666666665,189.51,191.425,315.935,202.145,,,,,,,191.525,238.72,211.82000000000002,224.14333333333332,L9
2025-04-12 22:05:36+00:00,332.99333333333334,331.515,308.8233333333333,320.5566666666667,276.84999999999997,263.3566666666667,224.59,,,305.54,339.74,354.305,351.73,358.27250000000004,363.0933333333333,343.58,355.2733333333333,365.01,359.746,348.5466666666666,355.035,336.7875,259.3,327.5725,315.97499999999997,332.084,349.72499999999997,346.5416666666667,358.02799999999996,307.065,171.405,301.91,201.75666666666666,225.22166666666666,259.5614285714286,281.9316666666667,251.76714285714283,242.48000000000002,229.45499999999996,238.57999999999998,217.88400000000001,214.00750000000002,210.4766666666667,199.53,205.06833333333336,197.778,186.8025,204.39666666666668,247.04666666666665,189.51,191.425,315.935,202.145,,,,,,,196.70666666666668,238.72,211.82000000000002,224.14333333333332,L8
2025-04-19 22:11:41+00:00,332.99333333333334,331.515,308.8233333333333,320.5566666666667,276.84999999999997,263.3566666666667,224.59,,,308.39750000000004,339.74,354.305,351.73,358.99,362.89,347.205,352.7425,359.6525,359.746,341.2525,355.035,336.7875,259.99,327.5725,315.97499999999997,332.084,349.72499999999997,346.5416666666667,358.02799999999996,307.065,171.405,301.91,201.75666666666666,225.22166666666666,259.5614285714286,278.2785714285714,250.89125,239.23375000000001,229.45499999999996,238.40875,217.88400000000001,205.92200000000003,210.4766666666667,199.53,205.06833333333336,197.778,186.8025,204.39666666666668,247.04666666666665,189.51,191.425,315.935,202.145,,,,,,,206.4575,213.99,200.57500000000002,224.14333333333332,L8
2025-04-27 22:11:56+00:00,332.99333333333334,331.515,308.8233333333333,320.5566666666667,276.84999999999997,263.3566666666667,224.59,,,308.39750000000004,339.74,354.305,351.73,358.99,367.912,360.49666666666667,352.7425,359.6525,362.00500000000005,339.298,353.536,335.55,259.99,327.26599999999996,318.14285714285717,330.70666666666665,346.09857142857146,342.35571428571427,358.02799999999996,307.065,171.405,301.91,201.75666666666666,230.16428571428574,258.89250000000004,275.63624999999996,250.91666666666666,235.40888888888887,225.13571428571427,238.99777777777777,217.88400000000001,209.17,210.4766666666667,204.29833333333332,207.46285714285713,201.765,186.8025,204.39666666666668,247.04666666666665,189.51,191.425,315.935,196.038,,,,,,,206.4575,213.99,200.57500000000002,231.0575,L9
2025-04-28 22:05:27+00:00,332.31,330.8333333333333,304.4975,316.59000000000003,278.0075,264.1025,225.89749999999998,,,308.39750000000004,339.74,354.305,351.73,353.88166666666666,367.912,360.49666666666667,352.7425,349.322,361.8614285714286,339.298,348.8216666666667,335.4316666666667,259.99,327.40833333333336,318.14285714285717,330.70666666666665,345.49625,343.27375,359.54833333333335,329.8433333333333,171.405,325.55,203.6475,230.16428571428574,258.89250000000004,275.63624999999996,250.91666666666666,235.40888888888887,225.13571428571427,238.99777777777777,217.88400000000001,209.17,210.4766666666667,204.29833333333332,207.46285714285713,201.765,186.8025,204.39666666666668,247.04666666666665,189.51,191.425,315.935,196.038,,,,,,,206.4575,208.03,198.762,228.56,L8
